1621555200.0,0.03018200,0.03198200,0.03010700,0.03020700,271171074.00000000,1621569599999,8393865.15242300,25290,136959845.00000000,4238539.06002200,0
1621569600.0,0.03021300,0.03050400,0.02800000,0.02905900,431341485.00000000,1621583999999,12575976.36878400,30862,213350772.00000000,6221490.62623300,0
1621584000.0,0.02906100,0.03219100,0.02828700,0.03052100,518584879.00000000,1621598399999,15740448.58295700,42141,276705620.00000000,8405364.33963700,0
1621598400.0,0.03049900,0.03100000,0.02485200,0.02607900,957661169.00000000,1621612799999,26626275.04789200,68141,471036754.00000000,13106672.39927300,0
1621612800.0,0.02604500,0.02730000,0.02469100,0.02542500,524951517.00000000,1621627199999,13727380.88729600,40274,269259115.00000000,7046176.47588000,0
1621627200.0,0.02543200,0.02735500,0.02235200,0.02724800,551384055.00000000,1621641599999,13831569.88062300,43393,265530185.00000000,6676263.07131000,0
1621641600.0,0.02709600,0.02849900,0.02560400,0.02610000,287463614.00000000,1621655999999,7771838.33248700,25552,143821757.00000000,3887050.79939900,0
1621656000.0,0.02613600,0.02650000,0.02400000,0.02500600,358755948.00000000,1621670399999,8939006.46697300,28042,180955615.00000000,4509711.40956000,0
1621670400.0,0.02502500,0.02699700,0.02491900,0.02649800,302666528.00000000,1621684799999,7867323.98215200,23847,159739461.00000000,4153453.51122400,0
1621684800.0,0.02657000,0.02694100,0.02448000,0.02541600,351530042.00000000,1621699199999,9078403.01104900,28191,172673542.00000000,4464277.66357900,0
1621699200.0,0.02541000,0.02575900,0.02400000,0.02417000,261179946.00000000,1621713599999,6454315.49617300,21514,136673500.00000000,3380633.11645400,0
1621713600.0,0.02417200,0.02599900,0.02415600,0.02491500,178171116.00000000,1621727999999,4502750.83152200,16258,94010335.00000000,2376411.96629200,0
1621728000.0,0.02497300,0.02585500,0.02434000,0.02491800,143097397.00000000,1621742399999,3585673.63806700,13298,71743858.00000000,1798322.88236700,0
1621742400.0,0.02491300,0.02512800,0.02242700,0.02287600,296065997.00000000,1621756799999,7066870.21391900,21678,142529916.00000000,3397492.94796600,0
1621756800.0,0.02291600,0.02291700,0.02027100,0.02141900,657703181.00000000,1621771199999,14070326.60060900,42272,320711819.00000000,6862793.06090700,0
1621771200.0,0.02138900,0.02158900,0.01800000,0.01886400,685930324.00000000,1621785599999,13188915.59583300,40931,327242248.00000000,6292757.91754700,0
1621785600.0,0.01886500,0.01932200,0.01694300,0.01885300,574396618.00000000,1621799999999,10453999.98383300,35221,281682362.00000000,5145511.05251900,0
1621800000.0,0.01887400,0.02144900,0.01884500,0.02060000,288769475.00000000,1621814399999,5868964.45769600,20944,149493364.00000000,3041048.36851000,0
1621814400.0,0.02061100,0.02171700,0.01996800,0.02110800,214115346.00000000,1621828799999,4481518.40343200,17071,110171412.00000000,2304838.21038200,0
1621828800.0,0.02112300,0.02499600,0.02017000,0.02479900,431672802.00000000,1621843199999,9600204.87722900,31822,228935319.00000000,5092886.22044000,0
1621843200.0,0.02478800,0.02490000,0.02245700,0.02425800,548213373.00000000,1621857599999,12968990.11963700,42845,294874286.00000000,6982404.62683300,0
1621857600.0,0.02425800,0.02547200,0.02330000,0.02411300,516053892.00000000,1621871999999,12541405.67214000,42677,273104925.00000000,6638388.14147800,0
1621872000.0,0.02411400,0.02600100,0.02297200,0.02579800,463466418.00000000,1621886399999,11221335.45411000,40171,238836930.00000000,5792915.14461800,0
1621886400.0,0.02575800,0.02666600,0.02451600,0.02573900,424698208.00000000,1621900799999,10843599.78094600,36239,224550189.00000000,5741311.11107400,0
1621900800.0,0.02575900,0.02699800,0.02417900,0.02492800,382882882.00000000,1621915199999,9780070.62753200,31492,192500838.00000000,4920223.20504600,0
1621915200.0,0.02491600,0.02652000,0.02381000,0.02588900,369724339.00000000,1621929599999,9375812.14644000,27362,198485400.00000000,5038210.82464100,0
1621929600.0,0.02587800,0.02600000,0.02247200,0.02264200,573970247.00000000,1621943999999,13738711.29029800,42110,290109822.00000000,6951936.91985200,0
1621944000.0,0.02264000,0.02508300,0.02261400,0.02490400,498817102.00000000,1621958399999,11966439.46355200,34503,262918430.00000000,6303883.45515700,0
1621958400.0,0.02490200,0.02900000,0.02385500,0.02716300,1169107349.00000000,1621972799999,31475155.40703300,86777,582896227.00000000,15635908.59509100,0
1621972800.0,0.02716300,0.03219800,0.02700000,0.03027400,1781415214.00000000,1621987199999,53414412.13506400,124233,910365839.00000000,27264580.07480800,0
1621987200.0,0.03024400,0.03237500,0.02996100,0.03145900,593804950.00000000,1622001599999,18476010.31547400,50628,312789145.00000000,9740248.68192600,0
1622001600.0,0.03145300,0.03176900,0.03010000,0.03111100,503259668.00000000,1622015999999,15546740.40640700,39495,259768459.00000000,8024158.13864300,0
1622016000.0,0.03111100,0.03489700,0.02922600,0.03411900,1486380104.00000000,1622030399999,49094947.72905600,118872,749149529.00000000,24722832.75358900,0
1622030400.0,0.03413900,0.03420000,0.03064900,0.03190500,901099331.00000000,1622044799999,28878791.57678400,83379,464497929.00000000,14888410.98272200,0
1622044800.0,0.03195300,0.03286700,0.03057900,0.03190400,506133205.00000000,1622059199999,16061365.98288800,43937,263297184.00000000,8355580.33776900,0
